"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"051-24626","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",42408,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24626","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",53813,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24626","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",58173,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24626","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",48557,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24626","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",46778,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24626","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",56102,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24626","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",48478,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24626","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",47077,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24626","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",48304,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24626","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 9H","5/09/2015",44484,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904631,-79.858258,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24627","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",34410,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24627","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",29957,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24627","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",28214,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24627","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",36093,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24627","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",38721,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24627","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",32131,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24627","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",31332,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24627","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",37407,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24627","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",31105,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24627","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",31201,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24627","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",33305,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24627","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ZALAC UNIT 11H","5/10/2015",30177,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.904589,-79.858089,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24666","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","Well spud, drilling not completed","","OGRE","05/27/2020","3/01/2023"
"051-24666","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Well spud, drilling not completed","","OGRE","09/28/2020","3/01/2023"
"051-24666","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Well spud, drilling not completed","","OGRE","01/27/2021","3/01/2023"
"051-24666","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","Well spud, drilling not completed","","OGRE","03/31/2020","3/01/2023"
"051-24666","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","Well spud, drilling not completed","","OGRE","03/02/2020","3/01/2023"
"051-24666","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Well spud, drilling not completed","","OGRE","08/31/2020","3/01/2023"
"051-24666","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Well spud, drilling not completed","","OGRE","08/04/2020","3/01/2023"
"051-24666","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","Well spud, drilling not completed","","OGRE","04/29/2020","3/01/2023"
"051-24666","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","Well spud, drilling not completed","","OGRE","06/30/2020","3/01/2023"
"051-24666","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","Well Temporarily Not Producing","","OGRE","12/17/2020","3/01/2023"
"051-24666","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","Well spud, drilling not completed","","OGRE","12/02/2020","3/01/2023"
"051-24666","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M04H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919047,-79.854742,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","Well spud, drilling not completed","","OGRE","11/08/2020","3/01/2023"
"051-24667","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","Well spud, drilling not completed","","OGRE","05/27/2020","3/01/2023"
"051-24667","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Well spud, drilling not completed","","OGRE","09/28/2020","3/01/2023"
"051-24667","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Well spud, drilling not completed","","OGRE","01/27/2021","3/01/2023"
"051-24667","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","Well spud, drilling not completed","","OGRE","03/31/2020","3/01/2023"
"051-24667","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","Well spud, drilling not completed","","OGRE","03/02/2020","3/01/2023"
"051-24667","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Well spud, drilling not completed","","OGRE","08/31/2020","3/01/2023"
"051-24667","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Well spud, drilling not completed","","OGRE","08/04/2020","3/01/2023"
"051-24667","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","Well spud, drilling not completed","","OGRE","04/29/2020","3/01/2023"
"051-24667","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","Well spud, drilling not completed","","OGRE","06/30/2020","3/01/2023"
"051-24667","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","Well Temporarily Not Producing","","OGRE","12/17/2020","3/01/2023"
"051-24667","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","Well spud, drilling not completed","","OGRE","12/02/2020","3/01/2023"
"051-24667","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M05H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919086,-79.854722,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","Well spud, drilling not completed","","OGRE","11/08/2020","3/01/2023"
"051-24668","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","Well spud, drilling not completed","","OGRE","05/27/2020","3/01/2023"
"051-24668","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Well spud, drilling not completed","","OGRE","09/28/2020","3/01/2023"
"051-24668","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Well spud, drilling not completed","","OGRE","01/27/2021","3/01/2023"
"051-24668","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","Well spud, drilling not completed","","OGRE","03/31/2020","3/01/2023"
"051-24668","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","Well spud, drilling not completed","","OGRE","03/02/2020","3/01/2023"
"051-24668","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Well spud, drilling not completed","","OGRE","08/31/2020","3/01/2023"
"051-24668","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Well spud, drilling not completed","","OGRE","08/04/2020","3/01/2023"
"051-24668","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","Well spud, drilling not completed","","OGRE","04/29/2020","3/01/2023"
"051-24668","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","Well spud, drilling not completed","","OGRE","06/30/2020","3/01/2023"
"051-24668","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","Well Temporarily Not Producing","","OGRE","12/17/2020","3/01/2023"
"051-24668","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","Well spud, drilling not completed","","OGRE","12/02/2020","3/01/2023"
"051-24668","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M07H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919161,-79.854681,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","Well spud, drilling not completed","","OGRE","11/08/2020","3/01/2023"
"051-24669","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","Well spud, drilling not completed","","OGRE","05/27/2020","3/01/2023"
"051-24669","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Well spud, drilling not completed","","OGRE","09/28/2020","3/01/2023"
"051-24669","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Well spud, drilling not completed","","OGRE","01/27/2021","3/01/2023"
"051-24669","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","Well spud, drilling not completed","","OGRE","03/31/2020","3/01/2023"
"051-24669","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","Well spud, drilling not completed","","OGRE","03/02/2020","3/01/2023"
"051-24669","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Well spud, drilling not completed","","OGRE","08/31/2020","3/01/2023"
"051-24669","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Well spud, drilling not completed","","OGRE","08/04/2020","3/01/2023"
"051-24669","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","No","No","Active","KOVACH B M08H","10/23/2018","","","","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","GERMAN",39.919197,-79.854658,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","Well spud, drilling not completed","","OGRE","04/29/2020","3/01/2023"
